dataset,model,ablation,seed,macro_f1,mcc,balanced_accuracy,macro_pr_auc,brier_score,ece,latency_ms_per_sample,model_only_latency_ms_per_sample,end_to_end_latency_ms_per_sample,latency_repeats,latency_batch_size,probability_calibration_size,conformal_calibration_size,conformal_coverage,average_set_size,singleton_rate,benign_coverage,benign_average_set_size,benign_singleton_rate,attack_coverage,attack_average_set_size,attack_singleton_rate
cic_iot_diad_2024_raw_proportion,xgboost,platt_full,53,0.7087323148316155,0.43262593372185504,0.6669965270618989,0.9998690288740685,0.016976220202844797,0.0011717290697345483,0.004375408462795716,0.000986286642760511,0.004375408462795716,3,79995,31998,31998,0.9899493718357397,1.0435777236077255,0.9564222763922745,0.9956369982547993,1.3472949389179756,0.6527050610820244,0.9898667072505676,1.0391634643432384,0.9608365356567616
cic_iot_diad_2024_raw_proportion,xgboost,risk_aware_platt_full_b0.05_a0.005,53,0.7087323148316155,0.43262593372185504,0.6669965270618989,0.9998690288740685,0.016976220202844797,0.0011717290697345483,0.00436415942660356,0.0010226018291444004,0.00436415942660356,3,79995,31998,31998,0.993924620288768,1.029701856366023,0.9702981436339772,0.9677137870855148,1.4851657940663177,0.5148342059336823,0.9943055714086418,1.0230820936219864,0.9769179063780137
cic_iot_diad_2024_raw_proportion,mlp,full,53,0.4963926871647655,0.0,0.5,0.9990854647159162,0.022601093089572276,0.0006167265031304957,0.0031157614021987625,0.000180585869778173,0.0031157614021987625,3,79995,31998,31998,0.9998999937496094,1.981048815550972,0.018951184449028064,0.9930191972076788,1.993019197207679,0.006980802792321117,1.0,1.9808748367132114,0.019125163286788673
cic_iot_diad_2024_raw_proportion,mlp,risk_aware_full_b0.05_a0.005,53,0.4963926871647655,0.0,0.5,0.9990854647159162,0.022601093089572276,0.0006167265031304957,0.003117748609341132,0.0001833577104170357,0.003117748609341132,3,79995,31998,31998,0.999262453903369,1.0735420963810238,0.9264579036189762,0.9485165794066318,1.9485165794066317,0.05148342059336824,1.0,1.060825121434641,0.9391748785653591
cic_iot_diad_2024_raw_proportion,mlp,platt_full,53,0.5704993002218696,0.19847638073184473,0.5433370756577005,0.9995699055548363,0.022813084604009805,0.0023790501366728455,0.0031810146468421287,0.0001953805445574469,0.0031810146468421287,3,79995,31998,31998,0.9897993624601538,1.13550846927933,0.8644915307206701,0.9982547993019197,1.650087260034904,0.349912739965096,0.9896764702152215,1.1280295247878858,0.8719704752121143
cic_iot_diad_2024_raw_proportion,mlp,risk_aware_platt_full_b0.05_a0.005,53,0.5704993002218696,0.19847638073184473,0.5433370756577005,0.9995699055548363,0.022813084604009805,0.0023790501366728455,0.003119281206126238,0.00019159280808785434,0.003119281206126238,3,79995,31998,31998,0.9941746359147446,1.0691168198012375,0.9308831801987624,0.9537521815008726,1.7390924956369982,0.26090750436300175,0.9947621402934723,1.059379319966011,0.940620680033989
cic_iot_diad_2024_raw_proportion,logistic_regression,full,71,0.4963926871647655,0.0,0.5,0.9980757434740803,0.024386168467641047,0.000715441176877491,0.0032843569386601054,7.480675838568693e-05,0.0032843569386601054,3,79995,31998,31998,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0
cic_iot_diad_2024_raw_proportion,logistic_regression,risk_aware_full_b0.05_a0.005,71,0.4963926871647655,0.0,0.5,0.9980757434740803,0.024386168467641047,0.000715441176877491,0.003065539095989689,7.446840423936558e-05,0.003065539095989689,3,79995,31998,31998,0.9995249703106445,1.1717482342646415,0.8282517657353584,0.9668411867364747,1.9668411867364748,0.03315881326352531,1.0,1.1601922662303896,0.8398077337696103
cic_iot_diad_2024_raw_proportion,logistic_regression,platt_full,71,0.5580783748963313,0.1577434930660657,0.536526241190415,0.9992516273758788,0.025291690847817832,0.00590618980618371,0.0033194012123031395,7.891951570353746e-05,0.0033194012123031395,3,79995,31998,31998,0.9894493405837865,1.4012000750046878,0.5987999249953122,0.9921465968586387,1.7757417102966842,0.22425828970331588,0.989410138365737,1.395756445864881,0.604243554135119
cic_iot_diad_2024_raw_proportion,logistic_regression,risk_aware_platt_full_b0.05_a0.005,71,0.5580783748963313,0.1577434930660657,0.536526241190415,0.9992516273758788,0.025291690847817832,0.00590618980618371,0.003213675021287778,7.449590616763467e-05,0.003213675021287778,3,79995,31998,31998,0.9943121445090318,1.1338333645852865,0.8661666354147134,0.9720767888307156,1.817626527050611,0.1823734729493892,0.9946353156032416,1.1238950398863652,0.8761049601136349
cic_iot_diad_2024_raw_proportion,random_forest,full,71,0.7236856590313392,0.46606963091033954,0.6764568687488625,0.9962632694727761,0.016709405844716165,0.0010429327257218835,0.005223097693433768,0.001907671312596345,0.005223097693433768,3,79995,31998,31998,0.9908619288705545,1.9810738171135696,0.0189261828864304,1.0,1.3167539267015707,0.6832460732984293,0.9907291151441363,1.9907291151441362,0.00927088485586374
cic_iot_diad_2024_raw_proportion,random_forest,risk_aware_full_b0.05_a0.005,71,0.7236856590313392,0.46606963091033954,0.6764568687488625,0.9962632694727761,0.016709405844716165,0.0010429327257218835,0.005228860970046104,0.001988139259043443,0.005228860970046104,3,79995,31998,31998,0.996887305456591,1.9917619851240702,0.008238014875929746,1.0,1.6422338568935428,0.35776614310645727,0.9968420652132557,1.9968420652132557,0.0031579347867442833
cic_iot_diad_2024_raw_proportion,random_forest,platt_full,71,0.7116591152921077,0.44855803897948116,0.6609466407359976,0.9996884751649538,0.016950109128047088,0.0016049866492999208,0.0052709394335274246,0.001941082567201786,0.0052709394335274246,3,79995,31998,31998,0.9898743671479467,1.0577036064754046,0.9422963935245953,0.9973821989528796,1.2897033158813263,0.7102966841186736,0.989765247498383,1.0543316972948293,0.9456683027051707
cic_iot_diad_2024_raw_proportion,random_forest,risk_aware_platt_full_b0.05_a0.005,71,0.7116591152921077,0.44855803897948116,0.6609466407359976,0.9996884751649538,0.016950109128047088,0.0016049866492999208,0.005059478300398066,0.0020261174660833985,0.005059478300398066,3,79995,31998,31998,0.9946621663853991,1.0317394837177323,0.9682605162822676,0.9554973821989529,1.480802792321117,0.5191972076788831,0.9952313916473259,1.025212748417862,0.974787251582138
cic_iot_diad_2024_raw_proportion,xgboost,full,71,0.4963926871647655,0.0,0.5,0.9991849526677394,0.018393423268571404,0.0006846368375989709,0.0043959943328114775,0.000967953830405104,0.0043959943328114775,3,79995,31998,31998,0.9999124945309081,1.9977373585849116,0.002262641415088443,0.993891797556719,1.993891797556719,0.006108202443280977,1.0,1.997793250389986,0.0022067496100140775
cic_iot_diad_2024_raw_proportion,xgboost,risk_aware_full_b0.05_a0.005,71,0.4963926871647655,0.0,0.5,0.9991849526677394,0.018393423268571404,0.0006846368375989709,0.004626031210055576,0.0011298827008564718,0.004626031210055576,3,79995,31998,31998,0.9996124757797362,1.0443152697043565,0.9556847302956435,0.9729493891797557,1.9729493891797556,0.027050610820244327,1.0,1.0308183997260587,0.9691816002739413
cic_iot_diad_2024_raw_proportion,xgboost,platt_full,71,0.717715135389251,0.45051211151772014,0.6749133425483755,0.9998691894735265,0.016959283984434127,0.0013860202815871043,0.004443705231853196,0.0010413329998532612,0.004443705231853196,3,79995,31998,31998,0.990074379648728,1.0541408838052377,0.9458591161947622,0.9982547993019197,1.361256544502618,0.6387434554973822,0.9899554845337291,1.0496772311633629,0.9503227688366371
cic_iot_diad_2024_raw_proportion,xgboost,risk_aware_platt_full_b0.05_a0.005,71,0.717715135389251,0.45051211151772014,0.6749133425483755,0.9998691894735265,0.016959283984434127,0.0013860202815871043,0.004409137237723523,0.0011187636728095824,0.004409137237723523,3,79995,31998,31998,0.9942121382586412,1.0297393587099193,0.9702606412900806,0.9633507853403142,1.5,0.5,0.9946606805412878,1.0229045390556633,0.9770954609443366
cic_iot_diad_2024_raw_proportion,mlp,full,71,0.4963926871647655,0.0,0.5,0.9983685624484552,0.02175889606920513,0.0005725688454464804,0.003516349355614759,0.00018556159747811852,0.003516349355614759,3,79995,31998,31998,0.9997624851553222,1.9624101506344147,0.03758984936558535,0.9834205933682374,1.9834205933682374,0.016579406631762654,1.0,1.9621047825590685,0.0378952174409314
cic_iot_diad_2024_raw_proportion,mlp,risk_aware_full_b0.05_a0.005,71,0.4963926871647655,0.0,0.5,0.9983685624484552,0.02175889606920513,0.0005725688454464804,0.003430211471462898,0.00018734670905767536,0.003430211471462898,3,79995,31998,31998,0.9995249703106445,1.0725295330958184,0.9274704669041816,0.9668411867364747,1.9668411867364748,0.03315881326352531,1.0,1.0595315095942879,0.9404684904057122
cic_iot_diad_2024_raw_proportion,mlp,platt_full,71,0.571992433520613,0.19492015241716093,0.5449491104310386,0.9996533556443494,0.022119208373423738,0.0022805140166799877,0.0036513169570668532,0.00020112298686073395,0.0036513169570668532,3,79995,31998,31998,0.9903118944934058,1.1518594912182012,0.8481405087817988,0.9973821989528796,1.6457242582897034,0.3542757417102967,0.9902091339141904,1.144681606615176,0.8553183933848242
cic_iot_diad_2024_raw_proportion,mlp,risk_aware_platt_full_b0.05_a0.005,71,0.571992433520613,0.19492015241716093,0.5449491104310386,0.9996533556443494,0.022119208373423738,0.0022805140166799877,0.0033721170072715106,0.00018010458991421727,0.0033721170072715106,3,79995,31998,31998,0.9948621788861803,1.0584036502281393,0.9415963497718608,0.9616055846422339,1.7670157068062826,0.23298429319371727,0.9953455338685335,1.0481046050045022,0.9518953949954977
