dataset,model,ablation,seed,macro_f1,mcc,balanced_accuracy,macro_pr_auc,brier_score,ece,latency_ms_per_sample,model_only_latency_ms_per_sample,end_to_end_latency_ms_per_sample,latency_repeats,latency_batch_size,probability_calibration_size,conformal_calibration_size,conformal_coverage,average_set_size,singleton_rate,benign_coverage,benign_average_set_size,benign_singleton_rate,attack_coverage,attack_average_set_size,attack_singleton_rate
cic_iot_diad_2024,logistic_regression,platt_full,71,0.9188115110942778,0.8389057762451627,0.9188724936972175,0.9687993128123762,0.13358392562459845,0.01866507434774844,0.007929788697207426,0.00017152579807985885,0.007929788697207426,3,79980,31993,31992,0.9881845461365342,1.4972743185796449,0.5027256814203551,0.9889200140063028,1.7481616727527387,0.25183832724726124,0.9874493724686234,1.2464873243662182,0.7535126756337817
cic_iot_diad_2024,logistic_regression,risk_aware_platt_full_b0.01_a0.001,71,0.9188115110942778,0.8389057762451627,0.9188724936972175,0.9687993128123762,0.13358392562459845,0.01866507434774844,0.007801800449831757,0.00013945152933153573,0.007801800449831757,3,79980,31993,31992,0.9935233808452113,1.5903600900225057,0.4096399099774944,0.9889200140063028,1.9236906607973587,0.07630933920264119,0.9981249062453122,1.257162858142907,0.7428371418570928
cic_iot_diad_2024,random_forest,full,71,0.9790021310190313,0.9584944359859274,0.9790104150547931,0.9928987991761752,0.03566735513236418,0.0008866544618739523,0.01373401892121819,0.006123576310443144,0.01373401892121819,3,79980,31993,31992,0.9952613153288322,1.51176544136034,0.4882345586396599,0.9905207343304487,1.9905207343304487,0.009479265669551299,1.0,1.033201660083004,0.9667983399169958
cic_iot_diad_2024,random_forest,risk_aware_full_b0.01_a0.001,71,0.9790021310190313,0.9584944359859274,0.9790104150547931,0.9928987991761752,0.03566735513236418,0.0008866544618739523,0.013932464782396547,0.006046671250870305,0.013932464782396547,3,79980,31993,31992,0.9952613153288322,1.51176544136034,0.4882345586396599,0.9905207343304487,1.9905207343304487,0.009479265669551299,1.0,1.033201660083004,0.9667983399169958
cic_iot_diad_2024,random_forest,platt_full,71,0.9785001088496963,0.9576538809817499,0.9785107802486318,0.9943053518560214,0.03750137707566248,0.0079027868904522,0.01393434358615159,0.006894512795085131,0.01393434358615159,3,79980,31993,31992,0.9890347586896724,1.1223555888972243,0.8776444111027757,0.9903206442899305,1.2239757891050973,0.7760242108949027,0.9877493874693735,1.02077603880194,0.9792239611980599
cic_iot_diad_2024,random_forest,risk_aware_platt_full_b0.01_a0.001,71,0.9785001088496963,0.9576538809817499,0.9785107802486318,0.9943054230246561,0.03750137707566248,0.007902786890452203,0.014326722931472828,0.006541738768034519,0.014326722931472828,3,79980,31993,31992,0.9951612903225806,1.5115778944736185,0.4884221055263816,0.9903206442899305,1.9903206442899304,0.009679355710069532,1.0,1.0330266513325665,0.9669733486674333
cic_iot_diad_2024,xgboost,full,71,0.9767109881564153,0.9541245467643265,0.9767229707591127,0.9910477327299263,0.040027448884956046,0.0007660044403069156,0.008210917312709785,0.0011453984328823154,0.008210917312709785,3,79980,31993,31992,0.99472368092023,1.5129282320580144,0.4870717679419855,0.9894452503626632,1.9894452503626632,0.010554749637336802,1.0,1.0366018300915045,0.9633981699084955
cic_iot_diad_2024,xgboost,risk_aware_full_b0.01_a0.001,71,0.9767109881564153,0.9541245467643265,0.9767229707591127,0.9910477327299263,0.040027448884956046,0.0007660044403069156,0.008670277152277391,0.001193676335532788,0.008670277152277391,3,79980,31993,31992,0.99472368092023,1.5129282320580144,0.4870717679419855,0.9894452503626632,1.9894452503626632,0.010554749637336802,1.0,1.0366018300915045,0.9633981699084955
cic_iot_diad_2024,xgboost,platt_full,71,0.9766255109701694,0.9537778484383027,0.9766349411212745,0.9938744259291986,0.039475540678897324,0.0015161475052880256,0.01818035217155353,0.001136972160500347,0.01818035217155353,3,79980,31993,31992,0.9876719179794948,1.1346586646661665,0.8653413353338335,0.9878195187834525,1.2462608173678156,0.7537391826321845,0.987524376218811,1.023101155057753,0.9768988449422471
cic_iot_diad_2024,xgboost,risk_aware_platt_full_b0.01_a0.001,71,0.9766255109701694,0.9537778484383027,0.9766349411212745,0.9938744259291986,0.039475540678897324,0.0015161475052880256,0.008343941819169155,0.0011246574140471564,0.008343941819169155,3,79980,31993,31992,0.9931482870717679,1.3943360840210053,0.6056639159789947,0.9878195187834525,1.7547646440898403,0.24523535591015957,0.9984749237461873,1.0340517025851292,0.9659482974148708
cic_iot_diad_2024,mlp,full,71,0.9630631798138967,0.9275896265779193,0.9630962789698186,0.9851392730651808,0.06351625778455303,0.0026590007439157614,0.007769281486586646,0.00042652913225701207,0.007769281486586646,3,79980,31993,31992,0.995311327831958,1.5274318579644912,0.4725681420355089,0.9906207793507078,1.9906207793507078,0.009379220649292181,1.0,1.0644282214110705,0.9355717785889295
cic_iot_diad_2024,mlp,risk_aware_full_b0.01_a0.001,71,0.9630631798138967,0.9275896265779193,0.9630962789698186,0.9851392730651808,0.06351625778455303,0.0026590007439157614,0.007062337667408564,0.0003465674752159147,0.007062337667408564,3,79980,31993,31992,0.995311327831958,1.5274318579644912,0.4725681420355089,0.9906207793507078,1.9906207793507078,0.009379220649292181,1.0,1.0644282214110705,0.9355717785889295
cic_iot_diad_2024,mlp,platt_full,71,0.9624908903233935,0.9262737677475482,0.9625208049957797,0.9869367591739315,0.0639153477753846,0.006222924661812944,0.007793999333162074,0.00034443652559690643,0.007793999333162074,3,79980,31993,31992,0.9879469867466867,1.302750687671918,0.6972493123280821,0.989120104046821,1.5550747836526437,0.4449252163473563,0.9867743387169359,1.0505275263763187,0.9494724736236811
cic_iot_diad_2024,mlp,risk_aware_platt_full_b0.01_a0.001,71,0.9624908903233935,0.9262737677475482,0.9625208049957797,0.9869367591739315,0.0639153477753846,0.006222924661812944,0.007563200383348133,0.0003338668008601282,0.007563200383348133,3,79980,31993,31992,0.9938859714928732,1.4844586146536634,0.5155413853463365,0.989120104046821,1.906683007353309,0.09331699264669101,0.9986499324966248,1.0624031201560078,0.9375968798439922
